city,district,street,place,location,remark,source,link,is_today,province
南平,浦城县,,浦城县,,,南平卫健委,http://wjw.np.gov.cn/cms/html/npswshjhsywyh/2020-02-11/2025674694.html,0,福建省
南平,延平区,,延平区,,,南平卫健委,http://wjw.np.gov.cn/cms/html/npswshjhsywyh/2020-02-11/2025674694.html,0,福建省
南平,建阳区,,建阳区,,,南平卫健委,http://wjw.np.gov.cn/cms/html/npswshjhsywyh/2020-02-11/2025674694.html,0,福建省
南平,顺昌县,,顺昌县,,,南平卫健委,http://wjw.np.gov.cn/cms/html/npswshjhsywyh/2020-02-11/2025674694.html,0,福建省
南平,光泽县,,光泽县,,,南平卫健委,http://wjw.np.gov.cn/cms/html/npswshjhsywyh/2020-02-11/2025674694.html,0,福建省
南平,政和县,,政和县,,,南平卫健委,http://wjw.np.gov.cn/cms/html/npswshjhsywyh/2020-02-11/2025674694.html,0,福建省
南平,武夷山市,,武夷山风景区,"117.959688,27.65645",,福建日报,https://mp.weixin.qq.com/s/MIpI_Su-vrAfmJrsL2EW0g,0,福建省
宁德,古田县,,大洋坑村,"118.733024,26.541582",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
宁德,古田县,,万星广场C区10号楼,"118.728524,26.57414",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
宁德,古田县,,晟农食用菌专业合作社,"118.754533,26.591355",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
宁德,古田县,,古田县,,,宁德卫健委,http://wjw.ningde.gov.cn/xwdt/gzdt/202002/t20200213_1275865.htm,0,福建省
宁德,古田县,,松台口兰姐锅边店,"118.746246,26.574206",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
宁德,古田县,,城西街道康馨楼,"118.723919,26.568831",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
宁德,古田县,,陈天宜农药店,"118.746398,26.573863",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
宁德,古田县,,城西街道长岭村,"118.738589,26.52976",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
宁德,蕉城区,,锦江都城酒店（万达店）,"119.540416,26.652357",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
宁德,周宁县,,周宁县,,,宁德卫健委,http://wjw.ningde.gov.cn/xwdt/gzdt/202002/t20200211_1275289.htm,0,福建省
宁德,霞浦县,,霞浦县,,,宁德卫健委,http://wjw.ningde.gov.cn/xwdt/gzdt/202002/t20200211_1275289.htm,0,福建省
宁德,福安市,,福安市,,,宁德卫健委,http://wjw.ningde.gov.cn/xwdt/gzdt/202002/t20200211_1275289.htm,0,福建省
宁德,福鼎市,,福鼎市,,,宁德卫健委,http://wjw.ningde.gov.cn/xwdt/gzdt/202002/t20200211_1275289.htm,0,福建省
三明,宁化县,,宁化县,,,三明卫健委,http://wjw.sm.gov.cn/xxgk/wjyw/sjdt/202002/t20200211_1473071.htm,0,福建省
三明,沙县,,东晟小区,"117.912177,26.42645",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,高砂卫生院,"117.910308,26.424463",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,好当家超市,"117.910745,26.426856",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,洋坊村,"117.808392,26.385942",,福建日报,https://mp.weixin.qq.com/s/pQD7vDMz2rHhwvlIpXi4QQ,0,福建省
三明,沙县,,沙县夏茂镇西街新区,"117.673077,26.571277",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,沙县高桥柳坑,"117.743297,26.58196",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,沙县凤岗街道龙湖天成,"117.776965,26.413358",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,沙县凤岗鸿运园,"117.783523,26.398857",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,金鼎城,"117.794403,26.397827",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,广源猪肚鸡店,"117.802583,26.409494",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,明城新城酒店,"117.781869,26.367096",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,沙县步行街,"117.789312,26.395507",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,高桥金福来饭店,"117.778411,26.560788",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,洋坊十字路口,"117.811552,26.386881",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,高砂村后街123-16号,"117.910764,26.425443",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,沙县,,高砂镇高砂村,"117.910764,26.425443",,福建日报,https://mp.weixin.qq.com/s/pQD7vDMz2rHhwvlIpXi4QQ,0,福建省
三明,沙县,,高砂镇端溪村,"117.936593,26.431355",,福建日报,https://mp.weixin.qq.com/s/pQD7vDMz2rHhwvlIpXi4QQ,0,福建省
三明,永安市,,永安市小陶镇五一村,"117.178456,25.743899",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,永安市,,永安燕南街道金色华府,"117.363695,25.935073",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,永安市,,永安市,,,三明卫健委,http://wjw.sm.gov.cn/xxgk/wjyw/sjdt/202002/t20200211_1473071.htm,0,福建省
三明,三元区,,三元区莘口镇蓬坑村,"117.601328,26.126443",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,三元区,,三元区,,,三明卫健委,http://wjw.sm.gov.cn/xxgk/wjyw/sjdt/202002/t20200211_1473071.htm,0,福建省
三明,尤溪县,,尤溪县管前镇建设村,"117.900528,26.144244",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,尤溪县,,八字桥莲花街,"117.852046,26.184151",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,尤溪县,,管前镇洪村,"117.910856,26.219542",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,尤溪县,,尤溪县,,,三明卫健委,http://wjw.sm.gov.cn/xxgk/wjyw/sjdt/202002/t20200211_1473071.htm,0,福建省
三明,将乐县,,将乐县金牛水泥厂,"117.482859,26.680616",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,将乐县,,将乐县古镛镇新将北路,"117.472342,26.732346",,福建日报,https://mp.weixin.qq.com/s/7-sOzrn9nuhtywLMtnlTUg,0,福建省
三明,将乐县,,将乐县,,,三明卫健委,http://wjw.sm.gov.cn/xxgk/wjyw/sjdt/202002/t20200211_1473071.htm,0,福建省
龙岩,新罗区,,白沙安置小区,"117.050374,25.123468",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,0,福建省
龙岩,新罗区,,白沙菜市场,"117.229653,25.377448",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,1,福建省
龙岩,新罗区,,苏邦村北辰外路,"117.165197,25.320305",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,1,福建省
龙岩,新罗区,,白沙永德兴超市,"117.231247,25.384079",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,1,福建省
龙岩,新罗区,,凤凰阁义龙牛肉店,,,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,1,福建省
龙岩,新罗区,,万达购物中心奶茶店厝内小眷村,"117.021838,25.055973",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,1,福建省
龙岩,新罗区,,东肖镇圩排新村路,"117.018067,25.021271",,闽西日报,https://mp.weixin.qq.com/s/noLZQFitGOmW3lTeoVnKoA,0,福建省
龙岩,新罗区,,恒亿豪园向阳坊,"117.013129,25.087614",,闽西日报,https://mp.weixin.qq.com/s/noLZQFitGOmW3lTeoVnKoA,0,福建省
龙岩,新罗区,,东肖海华药店,"117.005363,25.034726",,闽西日报,https://mp.weixin.qq.com/s/noLZQFitGOmW3lTeoVnKoA,0,福建省
龙岩,新罗区,,中凯国际酒店,"117.010476,25.048272",,闽西日报,https://mp.weixin.qq.com/s/noLZQFitGOmW3lTeoVnKoA,0,福建省
龙岩,新罗区,,铁山镇兴想江山名筑,"117.057617,25.145347",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,0,福建省
龙岩,新罗区,,白沙田坑村,"117.27189,25.380001",,闽西日报,https://mp.weixin.qq.com/s/DeZnZYYC3sCR7Pcq-6LXfQ,0,福建省
龙岩,新罗区,,龙岩万达永辉超市,"117.022999,25.055375",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
龙岩,新罗区,,龙岩万阳城大润发超市,"117.018236,25.08479",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
龙岩,永定区,,合溪乡天丰村,"116.728248,24.846233",,闽西日报,https://mp.weixin.qq.com/s/agpuG2wG8p_Y2O-2z3CNwA,0,福建省
龙岩,永定区,,永定区,,,龙岩卫健委,http://wjw.longyan.gov.cn/zwgk/gzdt/202002/t20200211_1643574.htm,0,福建省
龙岩,永定区,,湖雷市场,"116.8211,24.7951",,闽西日报,https://mp.weixin.qq.com/s/agpuG2wG8p_Y2O-2z3CNwA,1,福建省
龙岩,武平县,,武平县,,,龙岩卫健委,http://wjw.longyan.gov.cn/zwgk/gzdt/202002/t20200211_1643574.htm,0,福建省
泉州,永春县,,玉斗镇新珩村,"118.043555,25.359562",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,永春县,,金龙城董记咯摊,"118.296652,25.323354",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,永春县,,永春新华都超市,"118.294961,25.323879",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,永春县,,玉斗镇玉斗村,118.039242，25.015773,,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,永春县,,湖洋镇龙山村,"118.404771,25.36768",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,永春县,,东关镇外碧村,"118.40416,25.301321",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,永春县,,外山乡碧卿林场,"118.452535,25.325104",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,永春县,,东平镇太平村,"118.338837,25.303423",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,永春县,,桃城镇太坪新村,"118.295005,25.329426",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,惠安县,,山霞镇东坑村青山街,"118.880349,24.903931",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,惠安县,,山霞镇田边村,"118.864218,24.906408",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,惠安县,,涂寨镇庄内村,"118.812672,24.98216",,泉州卫健委,http://health.quanzhou.gov.cn/xwzx/xydt/202002/t20200209_2028224.htm,0,福建省
泉州,南安市,,仑苍镇湖西新村,"118.290417,25.005563",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,南安市,,洪梅镇梅溪村,"118.539085,25.12215",,泉州晚报,https://mp.weixin.qq.com/s/x55xAkrTid08rUVLBB4VWA,0,福建省
泉州,南安市,,官桥镇内厝村,"118.422308,24.768746",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,官桥镇周厝村,"118.413324,24.799029",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,码头镇大庭村,"118.321581,25.203849",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,英都喜来金酒店,"118.26495,24.972079",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,水头菜市场桥西街,"118.432846,24.703601",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,水头镇劳光村,"118.346565,24.690308",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,新世北酸菜面,"118.521761,25.073545",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,谯琉村的顺昌鞋厂,"118.519968,25.086291",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,梅山镇埔仔村,"118.501516,25.103597",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,行政服务中心,"118.419971,24.962559",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,中国工商银行（南安柳城分理处）,"118.388035,24.959434",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,咸饭牛肉（君悦酒店旁）,"118.431204,24.990188",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,泉州市湖心街凤山金院,"118.590696,24.911461",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,仑苍镇联盟村,"118.29722,25.003561",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,仑苍镇园美村,118.281067，25.015773,,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,南安市,,美林街道溪口村49号,"118.356968,25.001561",,福建日报,https://mp.weixin.qq.com/s/-MRb5UcJnChWgu-8MUGRSg,0,福建省
泉州,南安市,,官桥镇下洋村后林埔,"118.476367,24.866057",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,美林街道西美村,"118.393494,24.983909",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,水头镇仁福村,"118.372208,24.692665",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,英都镇良山村,"118.236417,24.966235",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,中国工商银行南安柳城分行,"118.400432,24.959323",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,南安市,,美林街道溪口村,"118.356968,25.001561",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,安溪县,,官桥镇恒美村,"118.067272,25.021588",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,安溪县,,城厢镇仙苑,"118.161195,25.071227",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,安溪县,,安溪清水岩,"118.125478,25.122283",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,安溪县,,湖上乡雪山村中洋,"117.960766,25.258757",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,石狮市,,蚶江镇山前东区,"118.700614,24.74809",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,石狮市,,宝盖镇后垵村,"118.655342,24.756476",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,梅岭街道沟头文明市场,"118.58483,24.82177",,晋江市卫生健康局,http://www.jinjiang.gov.cn/ztzl/jjwshjhsyj/dtbd/202002/t20200215_2032356.htm,0,福建省
泉州,晋江市,,梅岭街道万达广场,"118.573844,24.818592",,晋江市卫生健康局,http://www.jinjiang.gov.cn/ztzl/jjwshjhsyj/dtbd/202002/t20200215_2032356.htm,0,福建省
泉州,晋江市,,梅岭街道御龙湾湖畔,"118.568314,24.840247",,晋江市卫生健康局,http://www.jinjiang.gov.cn/ztzl/jjwshjhsyj/dtbd/202002/t20200215_2032356.htm,0,福建省
泉州,晋江市,,磁灶居菜市场,,,晋江市卫生健康局,http://www.jinjiang.gov.cn/ztzl/jjwshjhsyj/dtbd/202002/t20200215_2032356.htm,0,福建省
泉州,晋江市,,西园街道砌田社区南区,"118.537745,24.794777",,晋江市卫生健康局,http://www.jinjiang.gov.cn/ztzl/jjwshjhsyj/dtbd/202002/t20200213_2030961.htm,0,福建省
泉州,晋江市,,中骏四季花园花城,"118.595534,24.862951",,福建日报,https://mp.weixin.qq.com/s/ioRsAwzEBKleBW_lzrOH6w,0,福建省
泉州,晋江市,,磁灶镇东山村,"118.526573,24.793682",,泉州晚报,https://mp.weixin.qq.com/s/-QGAOsRPEBjCjSH2MAYsKg,0,福建省
泉州,晋江市,,金井镇万佳东方酒店,"118.640635,24.733467",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,英林镇英林村晋南小区,"118.583236,24.632325",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,英林镇同芳药店,"118.584553,24.631302",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,英林镇嘉排村,"118.561354,24.59656",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,东石镇山兜村,"118.494224,24.734658",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,梅岭街道泉安中路速8酒店,"118.579191,24.82858",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,陈埭镇花厅口村,"118.601628,24.817619",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,英林村蚶目珠宝行,"118.584299,24.629022",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,磁灶镇张林村张林菜市场,"118.521313,24.802497",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,英林镇西埔村,118.580859，24.615637,,最美西埔,https://mp.weixin.qq.com/s/UB-k6tTT9WSSUvzC5k0Hcg,0,福建省
泉州,晋江市,,新塘街道沙塘社区,"118.597733,24.785005",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,晋江市,,新塘街道杏坂社区,"118.620898,24.782312",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,丰泽区,,东湖街道凤山金苑,"118.617847,24.904887",,福建日报,https://mp.weixin.qq.com/s/y3TolQ0YVp_II8rW5VLdig,0,福建省
泉州,丰泽区,,湖心街东泽路爱儿坊母婴游泳馆,"118.605576,24.901095",,福建日报,https://mp.weixin.qq.com/s/y3TolQ0YVp_II8rW5VLdig,0,福建省
泉州,丰泽区,,城东街道浔美社区东莲花苑,"118.649399,24.913958",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,丰泽区,,东海街道海景社区海景国际星域,"118.624442,24.874457",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,丰泽区,,中骏世界城永辉超市,"118.659534,24.920046",,泉州卫健委,http://health.quanzhou.gov.cn/xwzx/tzgg/202002/t20200215_2032493.htm,0,福建省
泉州,洛江区,,洛江居然之家大润发超市,"118.668181,24.933497",,泉州卫健委,http://health.quanzhou.gov.cn/xwzx/tzgg/202002/t20200215_2032493.htm,0,福建省
泉州,洛江区,,马甲镇潘内村顶道坝,"118.631045,25.141081",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
泉州,鲤城区,,浮桥街道延陵社区珑景湾小区,"118.54489,24.936598",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
漳州,南靖县,,丰田镇农科所,"117.460162,24.597604",,漳州卫健委,http://wjw.zhangzhou.gov.cn/cms/html/zzswshjhsywyh/2020-02-15/1382201882.html,0,福建省
漳州,龙文区,,龙文区,,,漳州卫健委,http://wjw.zhangzhou.gov.cn/cms/html/zzswshjhsywyh/2020-02-11/732008603.html,0,福建省
漳州,长泰县,,林墩工业区江都村,"117.908303,24.763307",,漳州卫健委,http://wjw.zhangzhou.gov.cn/cms/html/zzswshjhsywyh/2020-02-12/1692922450.html,0,福建省
漳州,长泰县,,林墩工业区美宫村,"117.942943,24.806671",,漳州卫健委,http://wjw.zhangzhou.gov.cn/cms/html/zzswshjhsywyh/2020-02-11/732008603.html,0,福建省
漳州,龙海市,,石码镇明发广场,"117.806651,24.432991",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
漳州,云霄县,,莆美镇福锦中心广场,"117.336712,23.933213",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
漳州,云霄县,,火田镇圆峰村,"117.366806,24.06249",,福建日报,https://mp.weixin.qq.com/s/HwRgxACoC_lTyXFQUF0vHw,0,福建省
